Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A04002_001,SE_A04002_002,SE_A04002_003,SE_A04002_004,SE_A04002_005,SE_A04002_006,SE_A04002_007,SE_A04002_008,SE_A04002_009,SE_A04002_010,SE_A04002_011,SE_A04002_012,SE_A04002_013,SE_A04002_014,SE_A04002_015,SE_A04002_016,SE_A04002_017,SE_A04002_018,SE_A04002_019,SE_A04002_020,SE_A04002_021,SE_A04002_022,SE_A04002_023,SE_A04002_024,SE_A04002_025,SE_A04002_026,SE_A04002_027,SE_A04002_028,SE_A04002_029,SE_A04002_030,SE_A04002_031,PCT_SE_A04002_002,PCT_SE_A04002_003,PCT_SE_A04002_004,PCT_SE_A04002_005,PCT_SE_A04002_006,PCT_SE_A04002_007,PCT_SE_A04002_008,PCT_SE_A04002_009,PCT_SE_A04002_010,PCT_SE_A04002_011,PCT_SE_A04002_012,PCT_SE_A04002_013,PCT_SE_A04002_014,PCT_SE_A04002_015,PCT_SE_A04002_016,PCT_SE_A04002_017,PCT_SE_A04002_018,PCT_SE_A04002_019,PCT_SE_A04002_020,PCT_SE_A04002_021,PCT_SE_A04002_022,PCT_SE_A04002_023,PCT_SE_A04002_024,PCT_SE_A04002_025,PCT_SE_A04002_026,PCT_SE_A04002_027,PCT_SE_A04002_028,PCT_SE_A04002_029,PCT_SE_A04002_030,PCT_SE_A04002_031,SE_A03002_001,SE_A03002_002,SE_A03002_003,SE_A03002_020,SE_A03002_021,SE_A03002_004,SE_A03002_005,SE_A03002_006,SE_A03002_007,SE_A03002_008,SE_A03002_009,SE_A03002_010,SE_A03002_011,SE_A03002_012,SE_A03002_022,SE_A03002_023,SE_A03002_024,SE_A03002_013,SE_A03002_014,SE_A03002_015,SE_A03002_016,SE_A03002_017,SE_A03002_018,SE_A03002_019,SE_A03002_025,PCT_SE_A03002_002,PCT_SE_A03002_003,PCT_SE_A03002_020,PCT_SE_A03002_021,PCT_SE_A03002_004,PCT_SE_A03002_005,PCT_SE_A03002_006,PCT_SE_A03002_007,PCT_SE_A03002_008,PCT_SE_A03002_009,PCT_SE_A03002_010,PCT_SE_A03002_011,PCT_SE_A03002_012,PCT_SE_A03002_022,PCT_SE_A03002_023,PCT_SE_A03002_024,PCT_SE_A03002_013,PCT_SE_A03002_014,PCT_SE_A03002_015,PCT_SE_A03002_016,PCT_SE_A03002_017,PCT_SE_A03002_018,PCT_SE_A03002_019,PCT_SE_A03002_025
"06037536102","Census Tract 5361.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"536102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037536102","Census Tract 5361.02",,,,3405,810,71,105,18,0,1485,916,23.79,2.09,3.08,0.53,0,43.61,26.9,3405,785,2620,2056,0,89,0,295,8,15,0,22,0,250,0,108,77,0,0,0,31,0,0,0,0,0,72,0,0,0,72,23.05,76.95,60.38,0,2.61,0,8.66,0.23,0.44,0,0.65,0,7.34,0,3.17,2.26,0,0,0,0.91,0,0,0,0,0,2.11,0,0,0,2.11,18,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0
"06037536103","Census Tract 5361.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"536103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037536103","Census Tract 5361.03",,,,5162,1197,66,0,18,0,2586,1295,23.19,1.28,0,0.35,0,50.1,25.09,5162,253,4909,4220,37,11,0,413,0,67,141,8,0,197,0,168,0,0,0,52,68,0,48,0,0,0,60,11,9,0,40,4.9,95.1,81.75,0.72,0.21,0,8,0,1.3,2.73,0.15,0,3.82,0,3.25,0,0,0,1.01,1.32,0,0.93,0,0,0,1.16,0.21,0.17,0,0.77,18,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44,0,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037536104","Census Tract 5361.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"536104",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037536104","Census Tract 5361.04",,,,3481,1600,173,137,45,0,1121,405,45.96,4.97,3.94,1.29,0,32.2,11.63,3481,347,3134,2655,0,0,0,439,0,159,27,13,0,240,0,8,0,0,0,0,8,0,0,0,0,0,32,0,0,0,32,9.97,90.03,76.27,0,0,0,12.61,0,4.57,0.78,0.37,0,6.89,0,0.23,0,0,0,0,0.23,0,0,0,0,0,0.92,0,0,0,0.92,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037536201","Census Tract 5362.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"536201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037536201","Census Tract 5362.01",,,,3559,1211,56,250,40,0,1282,720,34.03,1.57,7.02,1.12,0,36.02,20.23,3559,336,3223,2023,0,0,0,966,0,217,162,204,0,383,0,152,0,0,0,0,115,0,23,14,0,0,82,64,0,0,18,9.44,90.56,56.84,0,0,0,27.14,0,6.1,4.55,5.73,0,10.76,0,4.27,0,0,0,0,3.23,0,0.65,0.39,0,0,2.3,1.8,0,0,0.51,40,0,0,0,0,0,0,11,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037536202","Census Tract 5362.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"536202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037536202","Census Tract 5362.02",,,,4214,964,59,108,10,0,1508,1565,22.88,1.4,2.56,0.24,0,35.79,37.14,4214,222,3992,3517,22,55,0,312,0,0,0,153,0,159,0,69,25,0,0,12,0,0,32,0,0,0,17,0,0,0,17,5.27,94.73,83.46,0.52,1.31,0,7.4,0,0,0,3.63,0,3.77,0,1.64,0.59,0,0,0.28,0,0,0.76,0,0,0,0.4,0,0,0,0.4,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037540000","Census Tract 5400, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540000","Census Tract 5400",,,,6734,1630,158,110,130,0,3036,1670,24.21,2.35,1.63,1.93,0,45.08,24.8,6734,361,6373,5343,34,0,0,715,0,286,19,0,0,410,0,10,0,0,0,10,0,0,0,0,0,0,271,0,0,0,271,5.36,94.64,79.34,0.5,0,0,10.62,0,4.25,0.28,0,0,6.09,0,0.15,0,0,0,0.15,0,0,0,0,0,0,4.02,0,0,0,4.02,130,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,86.92,0,0,0,0,0,0,0,0,0,0,0,0,13.08,0,0,0,0
"06037540101","Census Tract 5401.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540101","Census Tract 5401.01",,,,6345,1429,496,53,0,4,3337,1026,22.52,7.82,0.84,0,0.06,52.59,16.17,6345,718,5627,4589,0,0,14,1012,67,164,41,61,0,679,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11.32,88.68,72.32,0,0,0.22,15.95,1.06,2.58,0.65,0.96,0,10.7,0,0.19,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
"06037540102","Census Tract 5401.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540102","Census Tract 5401.02",,,,5652,1280,551,362,35,7,2047,1370,22.65,9.75,6.4,0.62,0.12,36.22,24.24,5652,650,5002,4611,0,0,0,339,0,98,0,0,0,241,0,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,11.5,88.5,81.58,0,0,0,6,0,1.73,0,0,0,4.26,0,0.92,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,35,28,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037540201","Census Tract 5402.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540201","Census Tract 5402.01",,,,2269,376,6,240,36,0,1186,425,16.57,0.26,10.58,1.59,0,52.27,18.73,2269,74,2195,1886,0,0,0,231,0,128,36,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,3.26,96.74,83.12,0,0,0,10.18,0,5.64,1.59,0,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,3.44,36,0,0,0,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,61.11,8.33,0,0,0,0,0,0,0,0,30.56,0,0,0,0
"06037540202","Census Tract 5402.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540202","Census Tract 5402.02",,,,7196,2343,358,84,153,0,2124,2134,32.56,4.97,1.17,2.13,0,29.52,29.66,7196,741,6455,5240,7,12,0,1116,0,457,270,0,0,389,0,13,0,0,0,2,0,0,11,0,0,0,67,0,0,0,67,10.3,89.7,72.82,0.1,0.17,0,15.51,0,6.35,3.75,0,0,5.41,0,0.18,0,0,0,0.03,0,0,0.15,0,0,0,0.93,0,0,0,0.93,153,0,0,0,0,0,0,100,0,4,0,8,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,65.36,0,2.61,0,5.23,0,0,0,0,0,0,0,0,0,26.8,0,0,0
"06037540203","Census Tract 5402.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540203","Census Tract 5402.03",,,,5075,1329,373,79,6,0,2327,961,26.19,7.35,1.56,0.12,0,45.85,18.94,5075,508,4567,3999,0,0,0,287,0,43,0,143,0,101,0,24,0,0,0,6,0,0,18,0,0,0,257,0,0,0,257,10.01,89.99,78.8,0,0,0,5.66,0,0.85,0,2.82,0,1.99,0,0.47,0,0,0,0.12,0,0,0.35,0,0,0,5.06,0,0,0,5.06,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06037540300","Census Tract 5403, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540300","Census Tract 5403",,,,4429,1473,36,78,0,0,1616,1226,33.26,0.81,1.76,0,0,36.49,27.68,4429,70,4359,3578,36,0,0,577,0,87,194,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,168,1.58,98.42,80.79,0.81,0,0,13.03,0,1.96,4.38,0,0,6.68,0,0,0,0,0,0,0,0,0,0,0,0,3.79,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
